StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND,VIG_TIME_First Click,VIG_TIME_Last Click,VIG_TIME_Page Submit,VIG_TIME_Click Count,CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_STORE,CHAN_SOC,flag_cell_mismatch,AIP_mean,REL_mean,INT_mean,TRU_mean,ENG_mean,PI_mean,PDPL_mean,collection_phase,sample_role,flag_extreme_reverser
2026-09-14 10:01:52,2026-09-14 10:11:33,0,100,580,1,2026-09-14 10:11:34,R_41R99W7DIA6Upnq,anonymous,VI,,FL_56,,1,1,1,1,1,7,7,1,7,1,7,7,7,7,1,2,1,1,1,5,6,5,6,5,6,6,7,6,4,5,6,6,2,4,4,4,4,7,7,6,7,7,7,1.0,1.0,1.0,,4.0,3.0,4.0,1.0,,4.0,"1,3",3.0,2.0,0,1,,,,,True,False,True,False,False,False,4.6,7.0,1.2,5.666666666666667,5.666666666666667,4.0,6.75,post_LOC,main,True
2026-09-14 09:56:04,2026-09-14 10:12:56,0,100,1012,1,2026-09-14 10:12:57,R_9YDN5armPXyhztd,anonymous,VI,,FL_56,,1,1,1,2,1,4,6,6,5,4,5,5,6,5,5,4,4,5,4,5,5,4,4,4,4,4,4,6,5,3,4,5,2,6,6,4,6,6,5,4,5,4,6,1.0,2.0,1.0,,1.0,1.0,4.0,1.0,,4.0,"1,3",1.0,4.0,1,1,,,,,True,False,True,False,False,False,5.0,5.25,4.4,4.166666666666667,4.5,5.5,5.0,post_LOC,main,False
2026-09-14 10:05:01,2026-09-14 10:13:22,0,100,501,1,2026-09-14 10:13:23,R_99HJoahRXM2CogN,anonymous,VI,,FL_56,,1,1,1,1,2,4,4,6,4,4,6,4,6,6,4,4,4,4,4,5,5,5,5,5,5,4,6,6,6,6,6,6,2,4,6,7,6,7,6,7,7,5,4,1.0,1.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,2,3",1.0,1.0,0,0,,,,,True,True,True,False,False,False,4.4,5.5,4.0,4.833333333333333,6.0,5.75,6.75,post_LOC,main,True
2026-09-14 10:09:38,2026-09-14 10:17:01,0,100,443,1,2026-09-14 10:17:02,R_4F3SoBDOdHL2JYe,anonymous,VI,,FL_56,,1,1,1,2,1,5,5,6,6,6,6,7,7,6,1,1,2,2,2,5,6,5,5,5,6,5,6,6,6,6,5,5,2,6,6,6,5,6,5,5,6,7,7,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,5",3.0,4.0,1,1,,,,,True,False,False,False,True,False,5.6,6.5,1.6,5.333333333333333,5.666666666666667,5.75,5.5,post_LOC,main,False
2026-09-14 10:11:26,2026-09-14 10:19:16,0,100,470,1,2026-09-14 10:19:17,R_9RHsCHv1T54xVkd,anonymous,VI,,FL_56,,1,1,1,1,1,4,6,6,5,6,6,5,6,6,3,2,2,2,2,5,6,6,5,6,6,6,4,6,6,3,4,5,2,6,5,6,5,7,7,7,7,6,6,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,5",3.0,2.0,0,1,,,,,True,False,False,False,True,False,5.4,5.75,2.2,5.833333333333333,4.666666666666667,5.5,7.0,post_LOC,main,True
2026-09-14 10:11:35,2026-09-14 10:21:30,0,100,594,1,2026-09-14 10:21:30,R_9Y2faYlQITyNrix,anonymous,VI,True,FL_56,,1,1,1,2,2,5,6,7,7,6,6,6,7,6,2,3,2,4,4,5,6,6,5,7,6,6,6,7,6,6,6,6,2,7,7,6,7,6,6,7,7,6,6,1.0,1.0,1.0,,3.0,2.0,4.0,1.0,,4.0,1,4.0,3.0,1,0,,,,,True,False,False,False,False,False,6.2,6.25,3.0,6.0,6.166666666666667,6.75,6.5,post_LOC,main,False
2026-09-14 10:13:41,2026-09-14 10:22:10,0,100,508,1,2026-09-14 10:22:10,R_9wj7wfx5qCcnvwt,anonymous,VI,,FL_56,,1,1,1,2,1,5,5,5,5,5,4,5,6,5,4,4,4,3,4,5,5,5,4,4,4,4,5,5,4,4,4,4,2,5,4,4,3,6,6,6,6,4,6,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,1,3.0,4.0,1,1,,,,,True,False,False,False,False,False,5.0,5.0,3.8,4.333333333333333,4.333333333333333,4.0,6.0,post_LOC,main,False
2026-09-14 10:08:50,2026-09-14 10:22:48,0,100,837,1,2026-09-14 10:22:48,R_4OkwL1YcBwShrXI,anonymous,VI,,FL_56,,1,1,1,1,1,4,2,6,6,3,6,4,6,5,2,2,2,2,2,5,5,3,3,3,4,4,6,5,4,6,6,5,2,6,6,5,5,7,7,6,5,5,5,1.0,1.0,1.0,,3.0,2.0,3.0,1.0,,4.0,"1,3,5",3.0,2.0,0,1,,,,,True,False,True,False,True,False,4.2,5.25,2.0,3.6666666666666665,5.333333333333333,5.5,6.25,post_LOC,main,True
2026-09-14 10:33:41,2026-09-14 10:40:33,0,100,412,1,2026-09-14 10:40:33,R_4DU2iDD0wQ8Di2A,anonymous,VI,,FL_56,,1,1,1,2,2,4,5,5,5,6,6,5,7,5,5,5,5,4,3,5,4,5,3,4,3,3,6,6,6,6,6,6,2,5,4,6,6,6,6,6,6,6,6,1.0,1.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,2,4,5",4.0,3.0,1,0,,,,,True,True,False,True,True,False,5.0,5.75,4.4,3.6666666666666665,6.0,5.25,6.0,post_LOC,main,False
2026-09-14 10:33:53,2026-09-14 10:40:44,0,100,411,1,2026-09-14 10:40:45,R_4aKqeT7BILiheDo,anonymous,VI,,FL_56,,1,1,1,1,1,5,4,5,6,5,6,6,6,7,3,4,5,6,6,5,5,6,4,4,5,4,6,6,6,5,5,6,2,7,6,6,6,6,7,7,6,6,6,1.0,1.0,5.0,An Giang,1.0,1.0,4.0,3.0,,4.0,1,1.0,2.0,0,1,,,,,True,False,False,False,False,False,5.0,6.25,4.8,4.666666666666667,5.666666666666667,6.25,6.5,post_LOC,main,True
2026-09-14 10:24:51,2026-09-14 10:42:24,0,100,1052,1,2026-09-14 10:42:24,R_9zeFnJ7CCKiPE8h,anonymous,VI,,FL_56,,1,1,1,2,2,4,5,6,5,5,4,5,4,5,4,4,2,3,3,5,6,4,3,3,3,4,5,5,6,4,4,6,2,5,5,6,5,6,5,6,6,5,6,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,3.0,"1,2,5",3.0,3.0,1,0,,,,,True,True,False,False,True,False,5.0,4.5,3.2,3.8333333333333335,5.0,5.25,5.75,post_LOC,main,False
2026-09-14 10:35:11,2026-09-14 10:42:27,0,100,435,1,2026-09-14 10:42:28,R_93OSvgafVmKkXHb,anonymous,VI,,FL_56,,1,1,1,2,1,2,5,6,6,5,6,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,2,5,5,5,5,6,6,6,6,5,5,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,2",4.0,4.0,1,1,,,,,True,True,False,False,False,False,4.8,5.75,5.2,5.0,4.5,5.0,6.0,post_LOC,main,False
2026-09-14 10:34:26,2026-09-14 10:42:57,0,100,510,1,2026-09-14 10:42:57,R_43VKifJtDxNt989,anonymous,VI,,FL_56,,1,1,1,1,1,3,4,4,4,4,6,6,6,6,2,2,2,1,2,5,6,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,6,5,5,6,2,7,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,3.0,"1,2",4.0,2.0,0,1,,,,,True,True,False,False,False,False,3.8,6.0,1.8,5.166666666666667,5.0,5.0,5.5,post_LOC,main,False
2026-09-14 10:38:47,2026-09-14 10:52:46,0,100,838,1,2026-09-14 10:52:47,R_49n9sTJF8oS5tJ1,anonymous,VI,,FL_56,,1,1,1,1,2,3,3,4,4,5,5,5,5,5,3,2,2,2,2,5,5,5,3,5,3,2,5,4,5,5,5,5,2,6,6,5,5,7,7,7,7,5,7,1.0,2.0,1.0,,3.0,3.0,3.0,1.0,,4.0,"1,3",4.0,1.0,0,0,,,,,True,False,True,False,False,False,3.8,5.0,2.2,3.8333333333333335,4.833333333333333,5.5,7.0,post_LOC,main,True
2026-09-14 11:23:02,2026-09-14 11:36:29,0,100,807,1,2026-09-14 11:36:29,R_4D2gZJcFBp5SG69,anonymous,VI,,FL_56,,1,1,1,2,1,5,6,6,6,6,6,6,6,5,4,4,5,5,2,5,3,2,2,4,2,4,6,5,5,6,6,5,2,5,6,6,4,6,6,7,6,5,6,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,,3.0,"1,3",4.0,4.0,1,1,,,,,True,False,True,False,False,False,5.8,5.75,4.0,2.8333333333333335,5.5,5.25,6.25,post_LOC,main,False
2026-09-14 11:33:34,2026-09-14 11:43:33,0,100,598,1,2026-09-14 11:43:33,R_4wdwAy9TYzGKXFP,anonymous,VI,,FL_56,,1,1,1,1,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,7,7,7,7,6,6,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,4.0,"1,2,3",4.0,2.0,0,1,,,,,True,True,True,False,False,False,6.0,6.0,2.0,6.0,6.0,6.0,7.0,post_LOC,main,True
2026-09-14 11:44:35,2026-09-14 11:50:32,0,100,356,1,2026-09-14 11:50:33,R_9wt2cMMSRkVXNCL,anonymous,VI,,FL_56,,1,1,1,1,1,7,7,6,6,7,7,7,7,7,3,2,1,2,2,5,6,6,6,6,7,7,6,6,6,6,6,7,2,7,7,7,7,7,6,6,5,6,6,1.0,2.0,1.0,,3.0,2.0,3.0,1.0,,4.0,"1,2,3,5",3.0,2.0,0,1,,,,,True,True,True,False,True,False,6.6,7.0,2.0,6.333333333333333,6.166666666666667,7.0,6.0,post_LOC,main,True
2026-09-14 11:54:13,2026-09-14 12:05:14,0,100,661,1,2026-09-14 12:05:15,R_9RmSr1GS3FKK3OR,anonymous,VI,,FL_56,,1,1,1,1,2,4,3,6,4,4,4,4,3,3,2,3,2,2,2,5,4,4,4,4,4,2,2,4,4,3,3,3,2,3,3,3,3,6,6,6,6,4,4,1.0,2.0,1.0,,2.0,1.0,3.0,3.0,,4.0,1,4.0,1.0,0,0,,,,,True,False,False,False,False,False,4.2,3.5,2.2,3.6666666666666665,3.1666666666666665,3.0,6.0,post_LOC,main,False
2026-09-14 12:03:49,2026-09-14 12:06:55,0,100,185,1,2026-09-14 12:06:55,R_9s6NTsaoKMnz7el,anonymous,VI,True,FL_56,,1,1,1,1,1,6,6,7,6,6,6,6,6,5,2,2,3,2,1,5,7,6,6,6,7,7,6,6,6,7,6,6,2,6,7,6,6,7,7,6,6,6,6,1.0,2.0,1.0,,3.0,2.0,3.0,1.0,,4.0,"1,2,3,5",4.0,2.0,0,1,,,,,True,True,True,False,True,False,6.2,5.75,2.0,6.5,6.166666666666667,6.25,6.5,post_LOC,main,True
2026-09-14 12:07:41,2026-09-14 12:19:37,0,100,716,1,2026-09-14 12:19:38,R_9NWf4a1AtJ7cQTE,anonymous,VI,,FL_56,,1,1,1,2,1,3,4,7,6,2,6,7,7,6,5,5,5,5,4,5,6,7,7,6,5,5,7,6,6,5,5,6,2,7,7,6,6,7,7,7,7,7,7,1.0,2.0,1.0,,3.0,1.0,4.0,3.0,,2.0,"1,3,5",4.0,4.0,1,1,,,,,True,False,True,False,True,False,4.4,6.5,4.8,6.0,5.833333333333333,6.5,7.0,post_LOC,main,False
2026-09-14 12:25:02,2026-09-14 12:29:30,0,100,268,1,2026-09-14 12:29:31,R_4mp3SKNNXWXoFFv,anonymous,VI,True,FL_56,,1,1,1,1,1,3,5,6,4,3,5,5,4,4,1,3,3,2,1,5,5,6,4,5,6,4,4,7,5,1,2,4,2,7,7,7,6,6,7,7,1,4,7,1.0,2.0,1.0,,1.0,2.0,4.0,3.0,,4.0,"1,3,4",4.0,2.0,0,1,,,,,True,False,True,True,False,False,4.2,4.5,2.0,5.0,3.8333333333333335,6.75,5.25,post_LOC,main,False
2026-09-14 10:24:24,2026-09-14 18:17:54,0,100,28410,1,2026-09-14 18:17:55,R_9ZOQZAQliDyUX4Z,anonymous,VI,,FL_56,,1,1,1,2,1,7,7,6,6,6,5,6,6,6,2,3,3,2,2,5,6,6,5,6,5,6,6,7,6,7,7,6,2,6,7,6,5,6,7,7,6,5,6,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,2,3,4,5",1.0,4.0,1,1,,,,,True,True,True,True,True,False,6.4,5.75,2.4,5.666666666666667,6.5,6.0,6.5,post_LOC,main,False
2026-09-14 18:55:01,2026-09-14 19:02:07,0,100,426,1,2026-09-14 19:02:07,R_4YsPf1vMcKJCiyZ,anonymous,VI,,FL_56,,1,1,1,2,2,6,7,6,7,7,7,7,7,7,1,2,2,1,1,5,7,7,5,7,7,7,7,7,7,7,7,7,2,7,6,7,7,7,6,7,7,7,7,1.0,1.0,1.0,,3.0,2.0,4.0,1.0,,3.0,1,4.0,3.0,1,0,,,,,True,False,False,False,False,False,6.6,7.0,1.4,6.666666666666667,7.0,6.75,6.75,post_LOC,main,False
2026-09-14 19:04:24,2026-09-14 19:15:21,0,100,657,1,2026-09-14 19:15:22,R_9saGk4zmVlRXGUC,anonymous,VI,True,FL_56,,1,1,1,1,1,6,6,7,2,5,5,6,7,5,4,4,5,2,5,5,5,3,1,3,2,2,6,3,4,7,7,5,2,5,7,6,3,5,7,6,4,5,7,1.0,2.0,2.0,,1.0,1.0,4.0,1.0,,4.0,"1,3",4.0,2.0,0,1,,,,,True,False,True,False,False,False,5.2,5.75,4.0,2.6666666666666665,5.333333333333333,5.25,5.5,post_LOC,main,True
2026-09-14 19:35:14,2026-09-14 19:42:32,0,100,438,1,2026-09-14 19:42:33,R_4jldGS8LtvP5Dqy,anonymous,VI,,FL_56,,1,1,1,2,1,5,7,7,6,6,7,7,6,7,1,1,1,1,1,5,7,6,5,6,6,6,6,6,6,7,6,6,2,7,6,6,6,6,7,7,6,7,7,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"2,3,4",4.0,4.0,1,1,,,,,False,True,True,True,False,False,6.2,6.75,1.0,6.0,6.166666666666667,6.25,6.5,post_LOC,main,False
2026-09-14 19:40:42,2026-09-14 19:52:47,0,100,724,1,2026-09-14 19:52:47,R_4462CCX63DuaTp3,anonymous,VI,,FL_56,,1,1,1,2,2,5,5,7,6,6,5,7,7,7,4,2,3,2,2,5,6,6,5,6,6,5,4,6,5,3,4,4,2,6,5,5,5,6,6,7,6,6,6,1.0,2.0,1.0,,3.0,1.0,4.0,3.0,,3.0,"1,3",3.0,3.0,1,0,,,,,True,False,True,False,False,False,5.8,6.5,2.6,5.666666666666667,4.333333333333333,5.25,6.25,post_LOC,main,False
2026-09-14 19:43:21,2026-09-14 20:03:49,0,100,1228,1,2026-09-14 20:03:51,R_98RKRZyeqBOhlRC,anonymous,VI,,FL_56,,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,5,4,5,5,6,6,6,6,6,6,1.0,2.0,1.0,,3.0,2.0,5.0,1.0,,4.0,1,4.0,2.0,0,1,,,,,True,False,False,False,False,False,6.0,6.0,6.0,6.0,5.666666666666667,4.75,6.0,post_LOC,main,True
2026-09-14 19:59:17,2026-09-14 20:06:41,0,100,443,1,2026-09-14 20:06:42,R_9JWTzzasyw31sat,anonymous,VI,,FL_56,,1,1,1,2,1,5,6,6,6,5,6,6,6,6,5,2,3,3,3,5,6,6,6,6,6,6,6,5,6,5,5,6,2,6,6,6,6,7,7,7,7,6,6,1.0,2.0,1.0,,3.0,3.0,4.0,1.0,,4.0,1,4.0,4.0,1,1,,,,,True,False,False,False,False,False,5.6,6.0,3.2,6.0,5.5,6.0,7.0,post_LOC,main,False
2026-09-14 20:16:18,2026-09-14 20:20:09,0,100,230,1,2026-09-14 20:20:15,R_9LjMoJiVu2hMAdd,anonymous,VI,,FL_56,,1,1,1,2,2,5,5,6,6,6,5,6,6,5,4,3,4,5,4,5,3,3,3,2,4,3,6,5,6,6,7,6,2,5,5,4,6,5,5,6,6,7,1,1.0,2.0,1.0,,3.0,1.0,4.0,3.0,,4.0,"1,3",2.0,3.0,1,0,,,,,True,False,True,False,False,False,5.6,5.5,4.0,3.0,6.0,5.0,5.5,post_LOC,main,False
2026-09-14 20:21:34,2026-09-14 20:34:09,0,100,755,1,2026-09-14 20:34:10,R_4YqOGyOH5w7t9k0,anonymous,VI,,FL_56,,1,1,1,2,1,6,6,5,5,4,5,5,6,4,6,6,5,6,5,5,3,3,3,2,3,2,4,5,4,4,4,4,2,4,4,4,3,7,7,6,7,4,4,1.0,2.0,1.0,,1.0,2.0,3.0,1.0,,4.0,1,2.0,4.0,1,1,,,,,True,False,False,False,False,False,5.2,5.0,5.6,2.6666666666666665,4.166666666666667,3.75,6.75,post_LOC,main,False
2026-09-14 20:51:51,2026-09-14 21:00:29,0,100,517,1,2026-09-14 21:00:29,R_4D18yITn255WrtQ,anonymous,VI,,FL_56,,1,1,1,1,2,4,4,5,5,3,4,5,6,5,3,3,3,4,4,5,5,5,3,4,4,4,5,4,4,6,5,4,2,3,6,5,5,3,4,6,5,5,3,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,3",2.0,1.0,0,0,,,,,True,False,True,False,False,False,4.2,5.0,3.4,4.166666666666667,4.666666666666667,4.75,4.5,post_LOC,main,True
2026-09-14 21:08:39,2026-09-14 21:20:08,0,100,688,1,2026-09-14 21:20:09,R_9wJy8sNIfoPSGIh,anonymous,VI,,FL_56,,1,1,1,1,1,3,2,2,2,3,4,5,3,4,5,5,5,5,5,5,4,3,4,4,4,4,5,4,4,3,3,4,2,5,4,5,4,7,6,6,7,4,6,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,,4.0,1,2.0,2.0,0,1,,,,,True,False,False,False,False,False,2.4,4.0,5.0,3.8333333333333335,3.8333333333333335,4.5,6.5,post_LOC,main,False
2026-09-14 21:28:59,2026-09-14 21:35:11,0,100,371,1,2026-09-14 21:35:11,R_9IcRr5AztJdyBln,anonymous,VI,True,FL_56,,1,1,1,2,1,5,6,7,5,6,4,6,6,5,3,2,2,3,3,5,5,6,5,5,6,5,6,6,6,6,6,6,2,6,6,6,5,6,4,5,5,5,6,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,4.0,"1,4,5",4.0,4.0,1,1,,,,,True,False,False,True,True,False,5.8,5.25,2.6,5.333333333333333,6.0,5.75,5.0,post_LOC,main,False
2026-09-14 22:27:09,2026-09-14 22:33:31,0,100,382,1,2026-09-14 22:33:31,R_4KpRq3Dp0fF5eho,anonymous,VI,,FL_56,,1,1,1,2,2,4,7,5,5,7,6,5,7,6,2,1,4,4,3,5,4,5,2,5,4,6,6,5,7,7,6,5,2,5,7,7,6,7,7,7,7,6,4,1.0,2.0,1.0,,3.0,3.0,4.0,1.0,,4.0,"1,3",4.0,3.0,1,0,,,,,True,False,True,False,False,False,5.6,6.0,2.8,4.333333333333333,6.0,6.25,7.0,post_LOC,main,False
2026-09-14 23:07:48,2026-09-14 23:12:46,0,100,297,1,2026-09-14 23:12:47,R_9amSnjyFiCjxcoV,anonymous,VI,True,FL_56,,1,1,1,1,2,5,4,5,3,4,6,5,6,4,2,3,2,3,3,5,5,5,4,4,4,4,6,6,6,4,5,4,2,6,6,5,6,5,5,6,5,5,5,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,3,5",2.0,1.0,0,0,,,,,True,False,True,False,True,False,4.2,5.25,2.6,4.333333333333333,5.166666666666667,5.75,5.25,post_LOC,main,True
2026-09-14 23:08:15,2026-09-14 23:13:16,0,100,300,1,2026-09-14 23:13:17,R_9aKwEDgXuopSBh5,anonymous,VI,,FL_56,,1,1,1,1,2,7,7,7,7,7,7,7,7,7,7,7,4,4,7,5,4,5,4,4,4,4,4,4,5,4,3,4,2,4,5,4,1,7,7,7,7,7,7,1.0,2.0,1.0,,3.0,2.0,4.0,1.0,,4.0,2,3.0,1.0,0,0,,,,,False,True,False,False,False,False,7.0,7.0,5.8,4.166666666666667,4.0,3.5,7.0,post_LOC,main,True
2026-09-14 23:18:30,2026-09-14 23:25:27,0,100,417,1,2026-09-14 23:25:27,R_4AGNkRBiLpx6dRd,anonymous,VI,True,FL_56,,1,1,1,2,2,6,6,6,6,6,4,6,5,4,4,2,2,4,4,5,4,5,5,4,5,4,4,4,4,4,1,5,2,5,4,6,5,6,6,6,6,6,4,1.0,2.0,1.0,,3.0,1.0,5.0,1.0,,4.0,"1,2,3",2.0,3.0,1,0,,,,,True,True,True,False,False,False,6.0,4.75,3.2,4.5,3.6666666666666665,5.0,6.0,post_LOC,main,False
2026-09-14 23:26:16,2026-09-14 23:32:14,0,100,357,1,2026-09-14 23:32:15,R_4NoOpWr9cmQDwGJ,anonymous,VI,True,FL_56,,1,1,1,1,1,5,6,6,6,4,6,6,6,6,3,2,2,4,2,6,6,4,4,5,6,5,5,4,4,3,5,4,2,4,6,5,4,7,6,6,6,5,5,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,3.0,1,3.0,2.0,0,1,,,,,True,False,False,False,False,False,5.4,6.0,2.6,5.0,4.166666666666667,4.75,6.25,post_LOC,main,True
2026-09-14 23:34:37,2026-09-14 23:39:44,0,100,307,1,2026-09-14 23:39:45,R_41ivZBGCP0vQ7C5,anonymous,VI,True,FL_56,,1,1,1,1,1,4,5,5,5,4,5,6,6,5,5,4,4,4,5,5,6,6,6,5,5,6,5,6,5,4,6,6,2,5,6,5,6,5,4,6,5,6,4,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,3",1.0,2.0,0,1,,,,,True,False,True,False,False,False,4.6,5.5,4.4,5.666666666666667,5.333333333333333,5.5,5.0,post_LOC,main,True
2026-09-14 23:41:25,2026-09-15 00:00:53,0,100,1168,1,2026-09-15 00:00:54,R_4SuYrWjxHFZfZJb,anonymous,VI,,FL_56,,1,1,1,1,2,4,6,7,6,5,4,6,6,7,3,3,4,6,5,5,6,3,3,5,6,6,6,5,5,4,5,5,2,6,6,6,5,4,4,5,5,6,6,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,2,3",1.0,1.0,0,0,,,,,True,True,True,False,False,False,5.6,5.75,4.2,4.833333333333333,5.0,5.75,4.5,post_LOC,main,True
2026-09-15 00:02:14,2026-09-15 00:10:22,0,100,487,1,2026-09-15 00:10:23,R_9D6FQoY4whcnJ2j,anonymous,VI,,FL_56,,1,1,1,1,2,2,2,2,2,2,5,4,2,5,1,2,1,2,2,5,5,4,4,5,4,4,7,5,6,5,6,5,2,6,6,5,5,7,7,7,7,3,2,1.0,2.0,1.0,,1.0,2.0,3.0,3.0,,3.0,"1,3",3.0,1.0,0,0,,,,,True,False,True,False,False,False,2.0,4.0,1.6,4.333333333333333,5.666666666666667,5.5,7.0,post_LOC,main,False
2026-09-14 23:41:56,2026-09-15 00:19:14,0,100,2237,1,2026-09-15 00:19:14,R_90q05Taa8FPJSfX,anonymous,VI,True,FL_56,,1,1,1,1,1,2,2,2,2,4,6,6,4,6,1,1,1,1,6,5,6,7,4,6,6,6,6,6,5,6,7,5,2,6,6,6,4,6,4,6,6,2,6,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,,3.0,1,1.0,2.0,0,1,,,,,True,False,False,False,False,False,2.4,5.5,2.0,5.833333333333333,5.833333333333333,5.5,5.5,post_LOC,main,False
2026-09-15 00:10:33,2026-09-15 00:19:28,0,100,535,1,2026-09-15 00:19:29,R_9ar8zNr5me3x6lG,anonymous,VI,True,FL_56,,1,1,1,2,2,5,6,6,7,6,6,6,6,7,2,2,2,5,2,5,6,4,4,3,5,3,7,6,6,6,6,6,2,6,7,6,6,7,7,7,7,6,2,1.0,2.0,1.0,,1.0,1.0,4.0,1.0,,4.0,"1,3,5",3.0,3.0,1,0,,,,,True,False,True,False,True,False,6.0,6.25,2.6,4.166666666666667,6.166666666666667,6.25,7.0,post_LOC,main,False
2026-09-15 00:19:40,2026-09-15 00:25:02,0,100,322,1,2026-09-15 00:25:03,R_4Dqdr2HVoS2LN3J,anonymous,VI,True,FL_56,,1,1,1,2,1,6,6,6,7,6,6,7,7,7,1,1,1,2,1,5,6,4,4,5,6,5,7,7,7,7,7,7,2,6,6,6,7,7,7,7,7,6,7,1.0,1.0,1.0,,3.0,3.0,3.0,3.0,,3.0,"1,3,5",3.0,4.0,1,1,,,,,True,False,True,False,True,False,6.2,6.75,1.2,5.0,7.0,6.25,7.0,post_LOC,main,False
2026-09-15 00:20:38,2026-09-15 00:27:40,0,100,422,1,2026-09-15 00:27:41,R_4eJiU04ZbfyS4RY,anonymous,VI,,FL_56,,1,1,1,1,1,5,5,5,4,4,6,6,6,6,5,4,4,4,4,5,6,4,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,6,6,6,6,5,6,3.0,2.0,1.0,,3.0,4.0,4.0,1.0,,4.0,"1,2,5",5.0,2.0,0,1,,,,,True,True,False,False,True,False,4.6,6.0,4.2,5.0,4.833333333333333,5.0,6.0,post_LOC,main,True
2026-09-15 00:26:51,2026-09-15 00:29:39,0,100,168,1,2026-09-15 00:29:39,R_4Ii7vYwEsG4PXwE,anonymous,VI,True,FL_56,,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,1.0,1.0,1.0,,3.0,2.0,2.0,1.0,,3.0,"1,2",1.0,2.0,0,1,,,,,True,True,False,False,False,False,4.0,4.0,4.0,4.166666666666667,4.333333333333333,4.0,4.0,post_LOC,main,False
2026-09-15 00:29:07,2026-09-15 00:35:10,0,100,363,1,2026-09-15 00:35:16,R_9O4z4KQPr0UJkVH,anonymous,VI,True,FL_56,,1,1,1,1,2,3,4,4,4,3,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,5,5,4,4,4,4,2,5,5,4,4,7,6,6,7,4,2,5.0,1.0,1.0,,1.0,2.0,1.0,1.0,,4.0,"1,2",5.0,1.0,0,0,,,,,True,True,False,False,False,False,3.6,4.75,4.0,4.166666666666667,4.333333333333333,4.5,6.5,post_LOC,main,False
2026-09-15 00:32:20,2026-09-15 00:37:09,0,100,288,1,2026-09-15 00:37:10,R_9E6YAJYacfZ5VBe,anonymous,VI,,FL_56,,1,1,1,2,2,4,6,5,5,6,6,5,5,5,5,6,4,5,6,5,5,5,2,6,5,5,6,5,6,2,4,6,2,3,6,4,5,6,5,6,6,5,6,1.0,2.0,5.0,Đồng Tháp,3.0,1.0,3.0,1.0,,4.0,1,1.0,3.0,1,0,,,,,True,False,False,False,False,False,5.2,5.25,5.2,4.666666666666667,4.833333333333333,4.5,5.75,post_LOC,main,False
